created_at,tweet_content,keyword,user_location,entities
2021-04-11 14:58:46,"Eu quero o comunismo do Eduardo Bolsonaro de volta: dólar a R$ 2,7, gasolina barata, pleno emprego, inflação baixa, SUS vacinando contra H1N1 e 200 produções de cinema/ano.",['Bolsonaro'],tão na sua,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'marcelorubens', 'name': 'Marcelo Rubens Paiva', 'id': 30117765, 'id_str': '30117765', 'indices': [3, 17]}], 'symbols': []}"
2021-04-11 14:58:46,"1/3 Bastam 10 minutos no Twitter para eu desistir de ficar aqui. É só perfil direitista compartilhando artigos como “Celso de Mello quer pautar impeachment de Bolsonaro” (um blog que não lembro o nome), “Dória diz que Bolsonaro não cansa de errar” (antas), e mais um monte ⬇️",['Bolsonaro'],"Bahia, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'PiacesiRamos', 'name': '𝔾𝕦𝕚𝕝𝕝𝕖𝕣𝕞𝕠 𝔽. ℙ𝕚𝕒𝕔𝕖𝕤𝕚 ℝ𝕒𝕞𝕠𝕤', 'id': 1125107137598955525, 'id_str': '1125107137598955525', 'indices': [3, 16]}], 'symbols': []}"
2021-04-11 14:58:46,"eu acho muito tóxico quando a pessoa trata você que nem lixo e faz questão de se afastar de você / aí você finalmente se toca e responde ao comando, dando um tempo na relação / aí a pessoa inverte e diz que a culpa é sua.",[],"Niterói, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'candyferraz', 'name': 'candy cansada', 'id': 32002278, 'id_str': '32002278', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:46,@KaorKato @moroni_lima Pare e o Bolsonaro falando kkkkk,['Bolsonaro'],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'KaorKato', 'name': 'Nipo-Cearense do Norte 🎙', 'id': 46578363, 'id_str': '46578363', 'indices': [0, 9]}, {'screen_name': 'moroni_lima', 'name': 'Moroni', 'id': 1179888327258001408, 'id_str': '1179888327258001408', 'indices': [10, 22]}], 'symbols': []}"
2021-04-11 14:58:46,"Meu marido, o jornalista Oswaldo Eustáquio segue preso há dez meses, sem ser indiciado. Ou seja, não pode nem ser julgado porque sequer é acusado. Aliás, o único que pode julgá-lo, o amou, deu sua vida na cruz e hoje vive e reina.",[],None,"{'hashtags': [], 'urls': [{'url': 'https://t.co/QEsSCT2BVt', 'expanded_url': 'https://twitter.com/i/web/status/1381260441905684485', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [117, 140]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:46,"Juliette e 1,5 milhão",[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': '_srtalycia', 'name': 'alycia', 'id': 1352990680587640834, 'id_str': '1352990680587640834', 'indices': [3, 14]}], 'symbols': []}"
2021-04-11 14:58:46,Denunciem este perfil de extrema direita que quer se passar pelo @brasil247! Já foram condenados pela Justica!,[],None,"{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'zehdeabreu', 'name': 'José de Abreu 🇧🇷 DM DESATIVADA', 'id': 206222507, 'id_str': '206222507', 'indices': [3, 14]}, {'screen_name': 'brasil247', 'name': 'Brasil 247', 'id': 248890506, 'id_str': '248890506', 'indices': [81, 91]}], 'symbols': []}"
2021-04-11 14:58:46,"Fácil rebater o Lulla dos liberais: 

👉 procurem varios tuites dele dizendo que não se pode levar humorista a sério, na verdade, ele critica que os leva. 

Fim!",[],"Montenegro, Brasil","{'hashtags': [], 'urls': [], 'user_mentions': [{'screen_name': 'AleSaoBlack', 'name': 'Alexandre São Black', 'id': 1242198124166348800, 'id_str': '1242198124166348800', 'indices': [3, 15]}], 'symbols': []}"
2021-04-11 14:58:46,"Porra Juliette 🤣😅🤣😂🤣
A gente tava aqui falando exatamente a mesma coisa.. 
Cheio de gente maneira brigando pra ser selecionado e páh: selecionam a Thaís mano.. 
#forathais 🌱 #bbb #bbb21 #redebbb https://t.co/7vsvKOPVbw",['BBB'],None,"{'hashtags': [], 'urls': [{'url': 'https://t.co/Pbuj75P5ab', 'expanded_url': 'https://twitter.com/i/web/status/1381260442190770178', 'display_url': 'twitter.com/i/web/status/1…', 'indices': [116, 139]}], 'user_mentions': [], 'symbols': []}"
2021-04-11 14:58:46,"Esse é o tuíte: 
#DoriaPatife e Bolsonaro sempre tem razão!",['Bolsonaro'],None,"{'hashtags': [{'text': 'DoriaPatife', 'indices': [35, 47]}], 'urls': [], 'user_mentions': [{'screen_name': 'DraClaudiaBr', 'name': 'Claudia', 'id': 922933940490563586, 'id_str': '922933940490563586', 'indices': [3, 16]}], 'symbols': []}"
